entry_num,name_arabic,family_type,death_text,places,roles,texts,word_count,full_arabic_text
132,( خاتون ) ابنة محمد بن أحمد بن محمد بن النبيه أم محمود وعبد الرحمن,,,"Damascus,Fez","hadith_transmitter,hadith_student,ijaza_granter",,87,"$ 132 ( خاتون ) ابنة محمد بن أحمد بن محمد بن النبيه أم محمود وعبد الرحمن
الدارانية ثم الدمشقية المؤذن والدها بداريا وتعرف ببنت الفقيه وببنت
المؤذن . سمعت بداريا علي عبد الوهاب بن أبي العلاء بن أبي المكارم منتقى
من الثاني من حديث عيسى بن حماد زغبة عن الليث وحدثت . ذكرها شيخنا في
القسمين من معجمه وقال أجازت لنا باستدعاء التقي الفاسي في ربيع الأول سنة
سبع وتسعين انتهى . وتأخرت حتى لقيها ابن موسى والابي فسمعا منها المنتقى
المذكور في سنة خمس عشرة"
368,( ستيت ) ابنة الشريف على بن أبي عبد الله محمد بن محمد بن عبد,,سبع وعشرين,"Makkah,Fez",,,87,"$ 368 ( ستيت ) ابنة الشريف على بن أبي عبد الله محمد بن محمد بن عبد
الرحمن أم محمد الحسني الفاسي المكية . ولدت ببلاد التكرور وكان أبوها هناك
وحملها إلى مكة فوصلت معه اليهافي سنة تسع وخمسين وسبعمائة وهي متميزة
ونشأت بها فتزوجها ابن عمها الشريف أبو الفتح محمد بن أحمد الفاسي وولدت له
أولادا وتأيمت بعده حتى ماتت في خامس جمادى الأولى سنة سبع وعشرين بمكة
ودفنت بالمعلاة ، وكان فيها دين وخير . وهي والدة السراج عبد الطيف بن أبي
الفتح الحنبلي واخوته"
492,( عائشة ) ابنة الشمس محمد بن حسن بن سويد سبطة الجلال البلقيني وأخت,,احدى,,,,87,"$ 492 ( عائشة ) ابنة الشمس محمد بن حسن بن سويد سبطة الجلال البلقيني وأخت
الصدر محمد الماضي أمهما عزيزة . ولدت تقريبا سنة أربع وعشرين وثمانمائة
وتزوجها ابن عمها فتح الدين بن سويد ثم قريبها أبو البقاء بن العلم
البلقيني وولدت له ، وعبد القادر بن الرحبي بل تزوجها أبو السعادات
البلقيني أياما في سفر زوجته وتأيمت مدة وماتت في يوم عيد النحر سنة احدى ms4317
وتسعين بعد أن حصلت لها ما خولية أودعب بسببها البيمار ستان أياما ثم
أخرجتها زينب خالتها حتى ماتت عندها"
558,( فاطمة ) ابنة أبي بكر بن علي بن أبي بكر محمد بن عثمان أم عبد,,,,virtuous,,87,"$ 558 ( فاطمة ) ابنة أبي بكر بن علي بن أبي بكر محمد بن عثمان أم عبد
الكريم البلبيسية الاصل القاهرية البهائية أخت محمد وعلي وعبد القادر وجدة
البدر السعدي الحنبلي لأمه ، كانت خيرة ملجأ لمن يستيعن بها من النساء
ونحوهن لثقتها وخبرتها وزوجها كان كاتب العليق ثم بعده استقر فيها ثالث
اخوتها ، وماتت عن سن عالية ممتعة بحواسها وقوتها في يوم الاربعاء سادس ذي
الحجة سنة أربع وسبعين وصلى عليها من الغد بمصلى باب النصر ثم دفنت بتربة
سعيد السعداء رحمها الله وإيانا"
753,( مباركة ) ابنة الشيخ سيف الدين محمد بن محمد بن عمر بن قطلوبغا,,ست وثمانين,,hadith_student,,87,"$ 753 ( مباركة ) ابنة الشيخ سيف الدين محمد بن محمد بن عمر بن قطلوبغا
الحنفي وتسمى فاطمة ولكنها بمباركة أشهر ، وأمها بلقيس ابنة أحمد بن قشقار
القردمى . نشأت في كنف أبويها وسمعت على جدتها أم هانئ الهورينية وغيرها
ممن كان يجئ إلى الاسماع شريكا معها ، وتزوجت بغير واحد آخرهم المحب
الطرينى واستولدها . وماتت وقد قاربت الثلاثين ظنا في رجب سنة ست وثمانين
فوضع الزوج يده على موجودها له ولأولادها منه وظهرت بركة أبيها في لحاقها
به عاجلا عفا الله عنها ورحمها"
793,( نسيم ) وتكنى أم الحسن ابنة أبي اليمن محمد بن أحمد بن الرضى,,,"Makkah,Fez,Yemen",hadith_student,,87,"$ 793 ( نسيم ) وتكنى أم الحسن ابنة أبي اليمن محمد بن أحمد بن الرضى
إبراهيم الطبري المكي ، أمها أم هانئ ابنة أبي العباس بن عبد المعطي . سمعت
من أبيها ، وتزوجها اعجمي فاضل يقال له سعد الدين فولدت له ثم طلقها
فتزوجها العفيف عبد الله بن محمد بن علي العجمي وولدت له أولادا . وماتت في
عصمته في جمادى الأولى سنة سبع وعشرين بمكة ودفنت بالمعلاة . ذكهرا الفاسي
قال وهي أختي من الرضاع وفيها خير ولم يلبث زوجها أن مات رحمها الله"
938,( أم كلثوم ) ابنة المحب محمد بن أحمد بن الرضى إبراهيم بن محمد بن,mother/kunya,سبع وثلاثين,Makkah,"ijaza_recipient,memorizer,virtuous",,87,"$ 938 ( أم كلثوم ) ابنة المحب محمد بن أحمد بن الرضى إبراهيم بن محمد بن
إبراهيم PageV12P150 الطبري المكية وتسمى سعيدة أمها زينب ابنة القاضي أبي
الفضل النويري ، أجاز لها في سنة إحدى وسبعين وسبعمائة جماعة منهم البلقيني
وابن الملقن والعراقي والهيثمي وآخرون ؛ وكانت دينة خيرة كاتبة قارئة حفظت
أربعي النووي وعرضتها بكاملها على جماعة كأبيها وعم والدتها على بن أحمد
النويري وخالها المحب النويري وذلك في سنة ثلاث وتسعين . ماتت في شعبان سنة
سبع وثلاثين بمكة . ذكرها ابن فهد ms4402"
33,( أسماء ) ابنة محمد بن إسماعيل بن على بن الحسن بن على بن إسماعيل بن,,خمس وسبع,,"hadith_transmitter,hadith_student,ijaza_recipient,reader,virtuous",,86,"$ 33 ( أسماء ) ابنة محمد بن إسماعيل بن على بن الحسن بن على بن إسماعيل بن
على ابن صالح بن سعيد أم عبد الله ابنة الشمس القلقشندى المقدسى أخت التقى
ابى بكر الماضى ، ولدت في سلخ ربيع الآخر سنة تسع وسبعين وسبعمائة وأسمعت
على أبى الخير بن العلائى نسخة أبى مسهر وغيرها وأجاز لها الغياث العاقولى
والصدر المناوى وآخرون وحدثت قرأت عليها حديثنا بصوت مرتفع جدا لثقل سماعها
، وكانت خيرة أصيلة . ماتت فيما بين سنة خمس وسبع وستين رحمها الله وايانا"
354,( ستيتة ) ابنة الزين عبد الرحمن بن داودين الكويز أخت ناظر الخاص,,خمس وثمانين,,,,86,"$ 354 ( ستيتة ) ابنة الزين عبد الرحمن بن داودين الكويز أخت ناظر الخاص
البدر محمد لأمه وزوج سعد الدين بن عبد القادر كاتب المماليك والعليق كان .
ماتت في ليلة الجمعة خامس المحرم سنة خمس وثمانين وصلى عليها من الغد بعد
الجمعة بجامع الحاكم ودفنت في ms4292 تربتهم بالقرب من تربة الاشرف في مشهد حافل
وما أظنها جازت الخمسين وجماعة من النسوة يذكرن حسن عشرتها وطباعها وحشمتها
وقد حجت مع خوند ابنة العلاء بن خاص بك لمزيد اختصاصها معها رحمها الله
وعفا عنها ."
356,( ستيتة ) ابنة الزين أبي عبد الله محمد بن محمد بن عبد العزيز بن,,,,virtuous,,86,"$ 356 ( ستيتة ) ابنة الزين أبي عبد الله محمد بن محمد بن عبد العزيز بن
روق أخت المحمدين الصدر والبدر . أحضرت وهي مرضع على والدها بقراءة أخيها
البدر الاربعين النووية في يوم الخميس تاسع عشر جمادى الاولى سنة اثنتين
وتسعين وسبعمائة وتزوجها الجمال الزيتوني الماضي في العبادلة فأولدها ابنه
الولوى أحمد وغيره وكانت خيرة اجازت لنا ، وماتت في ليلة السبت تاسع عشر
رمضان سنة تسع وسبعين عن قريب السبعين وصلى عليها من الغد بمصلى باب النصر
ودفنت بحوش البيبرسية رحمها الله وايانا"
512,( علماء ) ابنة المحب أحمد بن محمد بن عبد الله بن ظهيرة بن أحمد بن,,اثنتين وثمانين,"Makkah,Fez",ijaza_recipient,,86,"$ 512 ( علماء ) ابنة المحب أحمد بن محمد بن عبد الله بن ظهيرة بن أحمد بن
عطية بن ظهيرة أم محمد القرشية ، أمها كمالية ابنة الشريف عبد الرحمن
الفاسي . ولدت في رجب سنة ثماني عشرة وثمانمائة وأجاز لها ابن طولوبغا
والتاج بن بردس والشمس العسقلاني وجماعة وتزوجها ابن عمها عبد الرحمن بن
أبي بكر بن عبد الله بن ظهيرة وبعده قريبها أبو عبد الله محمد بن أبي الخير
بن أبي السعود واستولدها كل منهما . وماتت في رمضان سنة اثنتين وثمانين
بمكة"
997,( أم الهدى ) ابنة علي بن أبي البركات محمد بن أبي السعود محمد بن,mother/kunya,,Makkah,ijaza_recipient,,86,"$ 997 ( أم الهدى ) ابنة علي بن أبي البركات محمد بن أبي السعود محمد بن
حسين ابن علي بن أحمد بن عطية بن ظهيرة القرشي المكية شقيقة البرهان واخوته
. ولدت سنة ثلاثين وثمانمائة بمكة ، وأجاز لها في سنة إحدى وثلاثين فما
بعدها جماعة . وتزوجها ابن عمها أبو الخير محمد بن أبي السعود ووجدت مقتولة
في فراشها في أواخر ليلة الأحد منتصف ربيع الثاني سنة أربع وسبعين بمكة
وظهر أن قتلتها جواريها باعترافهن فطيف بهن البلد مسمرات ثم شنقن عوضها
الله الجنة"
